frame,time_s,lateral_offset_m,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode
658,112.183,-0.0016,-0.0,9.759,0.0,0.0,0.0,BEAMNG_AI
659,112.294,-0.0016,-0.0,9.696,0.0,0.0,0.0,BEAMNG_AI
660,112.381,-0.0016,-0.0,9.65,0.0,0.0,0.0,BEAMNG_AI
661,112.481,-0.0016,-0.0,9.649,0.0,0.0,0.0,BEAMNG_AI
662,112.588,-0.0016,-0.0,9.693,0.0,0.0,0.0,BEAMNG_AI
663,112.686,-0.0016,-0.0,9.736,0.0,0.0,0.0,BEAMNG_AI
664,112.791,-0.0016,0.0,9.724,0.0,0.0,0.0,BEAMNG_AI
665,112.889,-0.0016,0.0,9.702,0.0,0.0,0.0,BEAMNG_AI
666,112.992,-0.0016,0.0,9.712,0.0,0.0,0.0,BEAMNG_AI
667,113.086,-0.0016,0.0,9.721,0.0,0.0,0.0,BEAMNG_AI
668,113.2,-0.0016,0.0,9.742,0.0,0.0,0.0,BEAMNG_AI
669,113.3,-0.0016,0.0,9.76,0.0,0.0,0.0,BEAMNG_AI
670,113.417,-0.0016,0.0,9.782,0.0,0.0,0.0,BEAMNG_AI
671,113.519,-0.0016,0.0,9.843,0.0,0.0,0.0,BEAMNG_AI
672,113.615,-0.0016,0.0,9.914,0.0,0.0,0.0,BEAMNG_AI
673,113.716,-0.0016,0.0,10.014,0.0,0.0,0.0,BEAMNG_AI
674,113.818,-0.0016,0.0,10.148,0.0,0.0,0.0,BEAMNG_AI
675,113.918,-0.0016,0.0,10.202,0.0,0.0,0.0,BEAMNG_AI
676,114.018,-0.0016,0.0,10.256,0.0,0.0,0.0,BEAMNG_AI
677,114.118,-0.0016,-0.0,10.334,0.0,0.0,0.0,BEAMNG_AI
678,114.221,-0.0016,-0.0,10.304,0.0,0.0,0.0,BEAMNG_AI
679,114.318,-0.0016,-0.0,10.414,0.0,0.0,0.0,BEAMNG_AI
680,114.425,-0.0016,-0.0,10.558,0.0,0.0,0.0,BEAMNG_AI
681,114.521,-0.0016,-0.0,10.678,0.0,0.0,0.0,BEAMNG_AI
682,114.623,-0.0016,-0.0,10.785,0.0,0.0,0.0,BEAMNG_AI
683,114.718,-0.0016,-0.0,10.876,0.0,0.0,0.0,BEAMNG_AI
684,114.816,-0.0016,-0.0,10.948,0.0,0.0,0.0,BEAMNG_AI
685,114.927,-0.0016,-0.0,11.028,0.0,0.0,0.0,BEAMNG_AI
686,115.028,-0.0016,-0.0,11.117,0.0,0.0,0.0,BEAMNG_AI
687,115.119,-0.0016,-0.0,11.2,0.0,0.0,0.0,BEAMNG_AI
688,115.216,-0.0016,-0.0,11.301,0.0,0.0,0.0,BEAMNG_AI
689,115.315,-0.0016,-0.0,11.459,0.0,0.0,0.0,BEAMNG_AI
690,115.414,-0.0016,0.0,11.604,0.0,0.0,0.0,BEAMNG_AI
691,115.514,-0.0016,0.0,11.755,0.0,0.0,0.0,BEAMNG_AI
692,115.614,-0.0016,0.0,11.945,0.0,0.0,0.0,BEAMNG_AI
693,115.718,-0.0016,0.0,12.15,0.0,0.0,0.0,BEAMNG_AI
694,115.816,-0.0016,0.0,12.377,0.0,0.0,0.0,BEAMNG_AI
695,115.915,-0.0016,0.0,12.584,0.0,0.0,0.0,BEAMNG_AI
696,116.016,-0.0016,0.0,12.746,0.0,0.0,0.0,BEAMNG_AI
697,116.119,-0.0016,0.0,12.847,0.0,0.0,0.0,BEAMNG_AI
698,116.219,-0.0016,0.0,12.957,0.0,0.0,0.0,BEAMNG_AI
699,116.318,-0.0016,0.0,13.137,0.0,0.0,0.0,BEAMNG_AI
700,116.419,-0.0016,0.0,13.341,0.0,0.0,0.0,BEAMNG_AI
701,116.521,-0.0016,0.0,13.526,0.0,0.0,0.0,BEAMNG_AI
702,116.626,-0.0016,0.0,13.661,0.0,0.0,0.0,BEAMNG_AI
703,116.719,-0.0016,-0.0,13.837,0.0,0.0,0.0,BEAMNG_AI
704,116.818,-0.0016,-0.0,14.007,0.0,0.0,0.0,BEAMNG_AI
705,116.917,-0.0016,-0.0,14.252,0.0,0.0,0.0,BEAMNG_AI
706,117.017,-0.0016,-0.0,14.263,0.0,0.0,0.0,BEAMNG_AI
707,117.121,-0.0016,-0.0,14.006,0.0,0.0,0.0,BEAMNG_AI
708,117.218,-0.0016,-0.0,13.659,0.0,0.0,0.0,BEAMNG_AI
709,117.32,-0.0016,0.38,13.605,0.0,0.0,0.0,BEAMNG_AI
710,117.422,-0.0016,0.25,13.707,0.0,0.0,0.0,BEAMNG_AI
711,117.522,-0.0016,0.14,13.851,0.0,0.0,0.0,BEAMNG_AI
712,117.62,-0.0016,0.06,14.037,0.0,0.0,0.0,BEAMNG_AI
713,117.717,-0.0016,0.01,14.051,0.0,0.0,0.0,BEAMNG_AI
714,117.82,-0.0016,-0.02,13.938,0.0,0.0,0.0,BEAMNG_AI
715,117.921,-0.0016,-0.03,13.983,0.0,0.0,0.0,BEAMNG_AI
716,118.014,-0.0016,-0.03,14.184,0.0,0.0,0.0,BEAMNG_AI
717,118.117,-0.0016,-0.03,14.291,0.0,0.0,0.0,BEAMNG_AI
718,118.224,-0.0016,-0.02,14.364,0.0,0.0,0.0,BEAMNG_AI
719,118.33,-0.0016,-0.01,14.442,0.0,0.0,0.0,BEAMNG_AI
720,118.42,-0.0016,-0.0,14.486,0.0,0.0,0.0,BEAMNG_AI
721,118.521,-0.0016,0.0,14.47,0.0,0.0,0.0,BEAMNG_AI
722,118.631,-0.0016,0.0,14.438,0.0,0.0,0.0,BEAMNG_AI
723,118.751,-0.0016,0.01,14.289,0.0,0.0,0.0,BEAMNG_AI
724,118.855,-0.0016,0.0,14.006,0.0,0.0,0.0,BEAMNG_AI
725,118.957,-0.0016,0.0,13.719,0.0,0.0,0.0,BEAMNG_AI
726,119.054,-0.0016,0.0,13.493,0.0,0.0,0.0,BEAMNG_AI
727,119.185,-0.0016,0.0,13.308,0.0,0.0,0.0,BEAMNG_AI
728,119.288,-0.0016,0.0,13.174,0.0,0.0,0.0,BEAMNG_AI
729,119.387,-0.0016,-0.0,13.094,0.0,0.0,0.0,BEAMNG_AI
730,119.484,-0.0016,-0.0,13.084,0.0,0.0,0.0,BEAMNG_AI
731,119.586,-0.0016,-0.0,13.034,0.0,0.0,0.0,BEAMNG_AI
732,119.693,-0.0016,-0.0,13.033,0.0,0.0,0.0,BEAMNG_AI
733,119.783,-0.0016,-0.0,13.017,0.0,0.0,0.0,BEAMNG_AI
734,119.884,-0.0016,-0.0,12.969,0.0,0.0,0.0,BEAMNG_AI
735,119.995,-0.0016,-0.0,12.931,0.0,0.0,0.0,BEAMNG_AI
736,120.085,-0.0016,-0.0,12.957,0.0,0.0,0.0,BEAMNG_AI
737,120.182,-0.0016,0.0,12.968,0.0,0.0,0.0,BEAMNG_AI
738,120.287,-0.0016,0.0,12.919,0.0,0.0,0.0,BEAMNG_AI
739,120.386,-0.0016,0.0,12.793,0.0,0.0,0.0,BEAMNG_AI
740,120.483,-0.0016,0.0,12.731,0.0,0.0,0.0,BEAMNG_AI
741,120.591,-0.0016,0.0,12.698,0.0,0.0,0.0,BEAMNG_AI
742,120.719,-0.0016,0.0,12.325,0.0,0.0,0.0,BEAMNG_AI
743,120.823,-0.0016,0.0,12.008,0.0,0.0,0.0,BEAMNG_AI
744,120.952,-0.0016,0.0,11.803,0.0,0.0,0.0,BEAMNG_AI
745,121.052,-0.0016,-0.0,11.755,0.0,0.0,0.0,BEAMNG_AI
746,121.157,-0.0016,-0.0,11.691,0.0,0.0,0.0,BEAMNG_AI
747,121.252,-0.0016,-0.0,11.616,0.0,0.0,0.0,BEAMNG_AI
748,121.35,-0.0016,-0.0,11.539,0.0,0.0,0.0,BEAMNG_AI
749,121.45,-0.0016,-0.0,11.443,0.0,0.0,0.0,BEAMNG_AI
750,121.549,-0.0016,-0.0,11.371,0.0,0.0,0.0,BEAMNG_AI
751,121.652,-0.0016,-0.0,11.324,0.0,0.0,0.0,BEAMNG_AI
752,121.762,-0.0016,-0.0,11.291,0.0,0.0,0.0,BEAMNG_AI
753,121.892,-0.0016,0.0,11.265,0.0,0.0,0.0,BEAMNG_AI
754,122.022,-0.0016,0.0,11.271,0.0,0.0,0.0,BEAMNG_AI
755,122.126,-0.0016,0.0,11.269,0.0,0.0,0.0,BEAMNG_AI
756,122.225,-0.0016,0.0,11.293,0.0,0.0,0.0,BEAMNG_AI
757,122.322,-0.0016,0.0,11.342,0.0,0.0,0.0,BEAMNG_AI
758,122.419,-0.0016,0.0,11.359,0.0,0.0,0.0,BEAMNG_AI
759,122.552,-0.0016,0.0,11.388,0.0,0.0,0.0,BEAMNG_AI
760,122.653,-0.0016,0.0,11.438,0.0,0.0,0.0,BEAMNG_AI
761,122.748,-0.0016,-0.0,11.483,0.0,0.0,0.0,BEAMNG_AI
762,122.855,-0.0016,-0.0,11.546,0.0,0.0,0.0,BEAMNG_AI
763,122.953,-0.0016,-0.0,11.625,0.0,0.0,0.0,BEAMNG_AI
764,123.055,-0.0016,-0.0,11.722,0.0,0.0,0.0,BEAMNG_AI
765,123.191,-0.0016,-0.0,11.8,0.0,0.0,0.0,BEAMNG_AI
766,123.293,-0.0016,-0.0,11.833,0.0,0.0,0.0,BEAMNG_AI
767,123.382,-0.0016,-0.0,11.795,0.0,0.0,0.0,BEAMNG_AI
768,123.501,-0.0016,-0.0,11.757,0.0,0.0,0.0,BEAMNG_AI
769,123.615,-0.0016,0.0,11.684,0.0,0.0,0.0,BEAMNG_AI
770,123.719,-0.0016,0.0,11.684,0.0,0.0,0.0,BEAMNG_AI
771,123.824,-0.0016,0.0,11.667,0.0,0.0,0.0,BEAMNG_AI
772,123.921,-0.0016,0.0,11.69,0.0,0.0,0.0,BEAMNG_AI
773,124.024,-0.0016,0.0,11.735,0.0,0.0,0.0,BEAMNG_AI
774,124.116,-0.0016,0.0,11.888,0.0,0.0,0.0,BEAMNG_AI
775,124.213,-0.0016,0.0,12.034,0.0,0.0,0.0,BEAMNG_AI
776,124.323,-0.0016,0.0,12.036,0.0,0.0,0.0,BEAMNG_AI
777,124.42,-0.0016,-0.0,12.002,0.0,0.0,0.0,BEAMNG_AI
778,124.518,-0.0016,-0.0,11.732,0.0,0.0,0.0,BEAMNG_AI
779,124.621,-0.0016,-0.0,11.28,0.0,0.0,0.0,BEAMNG_AI
780,124.716,-0.0016,-0.0,11.055,0.0,0.0,0.0,BEAMNG_AI
781,124.819,-0.0016,-0.0,10.995,0.0,0.0,0.0,BEAMNG_AI
782,124.914,-0.0016,-0.0,10.953,0.0,0.0,0.0,BEAMNG_AI
783,125.017,-0.0016,-0.0,11.048,0.0,0.0,0.0,BEAMNG_AI
784,125.117,-0.0016,-0.0,11.06,0.0,0.0,0.0,BEAMNG_AI
785,125.218,-0.0016,0.0,10.979,0.0,0.0,0.0,BEAMNG_AI
786,125.319,-0.0016,0.0,10.996,0.0,0.0,0.0,BEAMNG_AI
787,125.415,-0.0016,0.0,11.068,0.0,0.0,0.0,BEAMNG_AI
788,125.519,-0.0016,0.0,11.183,0.0,0.0,0.0,BEAMNG_AI
789,125.623,-0.0016,0.0,11.333,0.0,0.0,0.0,BEAMNG_AI
790,125.718,-0.0016,0.0,11.45,0.0,0.0,0.0,BEAMNG_AI
791,125.818,-0.0016,0.0,11.553,0.0,0.0,0.0,BEAMNG_AI
792,125.914,-0.0016,0.0,11.673,0.0,0.0,0.0,BEAMNG_AI
793,126.014,-0.0016,-0.0,11.754,0.0,0.0,0.0,BEAMNG_AI
794,126.118,-0.0016,-0.0,11.757,0.0,0.0,0.0,BEAMNG_AI
795,126.219,-0.0016,-0.0,11.671,0.0,0.0,0.0,BEAMNG_AI
796,126.322,-0.0016,-0.0,11.505,0.0,0.0,0.0,BEAMNG_AI
797,126.421,-0.0016,-0.0,11.29,0.0,0.0,0.0,BEAMNG_AI
798,126.519,-0.0016,-0.0,11.105,0.0,0.0,0.0,BEAMNG_AI
799,126.622,-0.0016,-0.0,10.927,0.0,0.0,0.0,BEAMNG_AI
800,126.717,-0.0016,0.0,10.748,0.0,0.0,0.0,BEAMNG_AI
801,126.815,-0.0016,0.0,10.632,0.0,0.0,0.0,BEAMNG_AI
802,126.919,-0.0016,0.0,10.5,0.0,0.0,0.0,BEAMNG_AI
803,127.02,-0.0016,0.0,10.338,0.0,0.0,0.0,BEAMNG_AI
804,127.114,-0.0016,0.0,10.194,0.0,0.0,0.0,BEAMNG_AI
805,127.217,-0.0016,0.0,10.097,0.0,0.0,0.0,BEAMNG_AI
806,127.316,-0.0016,0.0,10.068,0.0,0.0,0.0,BEAMNG_AI
807,127.431,-0.0016,0.0,9.944,0.0,0.0,0.0,BEAMNG_AI
808,127.553,-0.0016,-0.0,9.801,0.0,0.0,0.0,BEAMNG_AI
809,127.656,-0.0016,-0.0,9.776,0.0,0.0,0.0,BEAMNG_AI
810,127.756,-0.0016,-0.0,9.796,0.0,0.0,0.0,BEAMNG_AI
811,127.886,-0.0016,-0.0,9.629,0.0,0.0,0.0,BEAMNG_AI
812,127.981,-0.0016,-0.0,9.551,0.0,0.0,0.0,BEAMNG_AI
813,128.089,-0.0016,-0.0,9.522,0.0,0.0,0.0,BEAMNG_AI
814,128.152,-0.0016,-0.0,9.529,0.0,0.0,0.0,BEAMNG_AI
815,128.257,-0.0016,-0.0,9.547,0.0,0.0,0.0,BEAMNG_AI
816,128.353,-0.0016,-0.0,9.561,0.0,0.0,0.0,BEAMNG_AI
817,128.458,-0.0016,0.0,9.572,0.0,0.0,0.0,BEAMNG_AI
818,128.549,-0.0016,0.0,9.604,0.0,0.0,0.0,BEAMNG_AI
819,128.623,-0.0016,0.0,9.617,0.0,0.0,0.0,BEAMNG_AI
820,128.72,-0.0016,0.0,9.661,0.0,0.0,0.0,BEAMNG_AI
821,128.822,-0.0016,0.0,9.704,0.0,0.0,0.0,BEAMNG_AI
822,128.916,-0.0016,0.0,9.78,0.0,0.0,0.0,BEAMNG_AI
823,129.017,-0.0016,0.0,9.853,0.0,0.0,0.0,BEAMNG_AI
824,129.117,-0.0016,0.0,9.934,0.0,0.0,0.0,BEAMNG_AI
825,129.219,-0.0016,-0.0,10.007,0.0,0.0,0.0,BEAMNG_AI
826,129.315,-0.0016,-0.0,10.099,0.0,0.0,0.0,BEAMNG_AI
827,129.42,-0.0016,-0.0,10.2,0.0,0.0,0.0,BEAMNG_AI
828,129.516,-0.0016,-0.0,10.294,0.0,0.0,0.0,BEAMNG_AI
829,129.619,-0.0016,-0.0,10.403,0.0,0.0,0.0,BEAMNG_AI
830,129.719,-0.0016,-0.0,10.392,0.0,0.0,0.0,BEAMNG_AI
831,129.819,-0.0016,-0.0,10.369,0.0,0.0,0.0,BEAMNG_AI
832,129.915,-0.0016,-0.0,10.349,0.0,0.0,0.0,BEAMNG_AI
833,130.021,-0.0016,-0.0,10.309,0.0,0.0,0.0,BEAMNG_AI
834,130.115,-0.0016,-0.0,10.295,0.0,0.0,0.0,BEAMNG_AI
835,130.219,-0.0016,-0.0,10.425,0.0,0.0,0.0,BEAMNG_AI
836,130.319,-0.0016,-0.0,10.554,0.0,0.0,0.0,BEAMNG_AI
837,130.423,-0.0016,0.0,10.602,0.0,0.0,0.0,BEAMNG_AI
838,130.526,-0.0016,0.0,10.459,0.0,0.0,0.0,BEAMNG_AI
839,130.62,-0.0016,0.0,10.279,0.0,0.0,0.0,BEAMNG_AI
840,130.718,-0.0016,0.0,10.112,0.0,0.0,0.0,BEAMNG_AI
841,130.822,-0.0016,0.0,10.084,0.0,0.0,0.0,BEAMNG_AI
842,130.92,-0.0016,0.0,10.088,0.0,0.0,0.0,BEAMNG_AI
843,131.018,-0.0016,0.0,9.996,0.0,0.0,0.0,BEAMNG_AI
844,131.119,-0.0016,0.0,9.836,0.0,0.0,0.0,BEAMNG_AI
845,131.223,-0.0016,0.0,9.625,0.0,0.0,0.0,BEAMNG_AI
846,131.318,-0.0016,0.0,9.429,0.0,0.0,0.0,BEAMNG_AI
847,131.42,-0.0016,0.0,9.184,0.0,0.0,0.0,BEAMNG_AI
848,131.521,-0.0016,0.0,8.968,0.0,0.0,0.0,BEAMNG_AI
849,131.619,-0.0016,0.0,8.728,0.0,0.0,0.0,BEAMNG_AI
850,131.72,-0.0016,-0.0,8.409,0.0,0.0,0.0,BEAMNG_AI
851,131.817,-0.0016,-0.0,8.056,0.0,0.0,0.0,BEAMNG_AI
852,131.925,-0.0016,-0.0,7.819,0.0,0.0,0.0,BEAMNG_AI
853,132.023,-0.0016,-0.0,7.625,0.0,0.0,0.0,BEAMNG_AI
854,132.12,-0.0016,-0.0,7.381,0.0,0.0,0.0,BEAMNG_AI
855,132.217,-0.0016,-0.0,7.144,0.0,0.0,0.0,BEAMNG_AI
856,132.319,-0.0016,-0.0,6.89,0.0,0.0,0.0,BEAMNG_AI
857,132.416,-0.0016,-0.0,6.687,0.0,0.0,0.0,BEAMNG_AI
858,132.578,-0.0016,-0.0,6.613,0.0,0.0,0.0,BEAMNG_AI
859,132.68,-0.0016,-0.0,6.444,0.0,0.0,0.0,BEAMNG_AI
860,132.783,-0.0016,-0.0,6.242,0.0,0.0,0.0,BEAMNG_AI
861,132.877,-0.0016,-0.0,6.04,0.0,0.0,0.0,BEAMNG_AI
862,132.979,-0.0016,-0.0,5.88,0.0,0.0,0.0,BEAMNG_AI
863,133.077,-0.0016,0.0,5.773,0.0,0.0,0.0,BEAMNG_AI
864,133.18,-0.0016,0.0,5.705,0.0,0.0,0.0,BEAMNG_AI
865,133.278,-0.0016,0.0,5.654,0.0,0.0,0.0,BEAMNG_AI
866,133.382,-0.0016,0.0,5.616,0.0,0.0,0.0,BEAMNG_AI
867,133.481,-0.0016,0.0,5.608,0.0,0.0,0.0,BEAMNG_AI
868,133.582,-0.0016,0.0,5.626,0.0,0.0,0.0,BEAMNG_AI
869,133.677,-0.0016,0.0,5.684,0.0,0.0,0.0,BEAMNG_AI
870,133.778,-0.0016,0.0,5.764,0.0,0.0,0.0,BEAMNG_AI
871,133.878,-0.0016,0.0,5.839,0.0,0.0,0.0,BEAMNG_AI
872,133.977,-0.0016,0.0,5.886,0.0,0.0,0.0,BEAMNG_AI
873,134.09,-0.0016,0.0,5.84,0.0,0.0,0.0,BEAMNG_AI
874,134.222,-0.0016,0.0,5.638,0.0,0.0,0.0,BEAMNG_AI
875,134.356,-0.0016,-0.0,5.476,0.0,0.0,0.0,BEAMNG_AI
876,134.448,-0.0016,-0.0,5.403,0.0,0.0,0.0,BEAMNG_AI
877,134.546,-0.0016,-0.0,5.41,0.0,0.0,0.0,BEAMNG_AI
878,134.68,-0.0016,-0.0,5.454,0.0,0.0,0.0,BEAMNG_AI
879,134.776,-0.0016,-0.0,5.346,0.0,0.0,0.0,BEAMNG_AI
880,134.873,-0.0016,-0.0,5.212,0.0,0.0,0.0,BEAMNG_AI
881,134.978,-0.0016,-0.0,5.11,0.0,0.0,0.0,BEAMNG_AI
882,135.08,-0.0016,-0.0,5.075,0.0,0.0,0.0,BEAMNG_AI
883,135.177,-0.0016,-0.0,5.063,0.0,0.0,0.0,BEAMNG_AI
884,135.314,-0.0016,-0.0,5.089,0.0,0.0,0.0,BEAMNG_AI
885,135.458,-0.0016,-0.0,5.206,0.0,0.0,0.0,BEAMNG_AI
886,135.599,-0.0016,-0.0,5.348,0.0,0.0,0.0,BEAMNG_AI
887,135.711,-0.0016,-0.0,5.525,0.0,0.0,0.0,BEAMNG_AI
888,135.81,-0.0016,0.0,5.628,0.0,0.0,0.0,BEAMNG_AI
889,135.909,-0.0016,0.0,5.584,0.0,0.0,0.0,BEAMNG_AI
890,136.013,-0.0016,0.0,5.501,0.0,0.0,0.0,BEAMNG_AI
891,136.113,-0.0016,0.0,5.406,0.0,0.0,0.0,BEAMNG_AI
892,136.209,-0.0016,0.0,5.367,0.0,0.0,0.0,BEAMNG_AI
893,136.311,-0.0016,0.0,5.364,0.0,0.0,0.0,BEAMNG_AI
894,136.407,-0.0016,0.0,5.383,0.0,0.0,0.0,BEAMNG_AI
895,136.514,-0.0016,0.0,5.419,0.0,0.0,0.0,BEAMNG_AI
896,136.608,-0.0016,0.0,5.458,0.0,0.0,0.0,BEAMNG_AI
897,136.713,-0.0016,0.0,5.532,0.0,0.0,0.0,BEAMNG_AI
898,136.818,-0.0016,0.0,5.59,0.0,0.0,0.0,BEAMNG_AI
899,136.907,-0.0016,0.0,5.701,0.0,0.0,0.0,BEAMNG_AI
900,137.01,-0.0016,0.0,5.809,0.0,0.0,0.0,BEAMNG_AI
901,137.106,-0.0016,-0.0,5.905,0.0,0.0,0.0,BEAMNG_AI
902,137.212,-0.0016,-0.0,5.997,0.0,0.0,0.0,BEAMNG_AI
903,137.31,-0.0016,-0.0,6.126,0.0,0.0,0.0,BEAMNG_AI
904,137.407,-0.0016,-0.0,6.254,0.0,0.0,0.0,BEAMNG_AI
905,137.514,-0.0016,-0.0,6.395,0.0,0.0,0.0,BEAMNG_AI
906,137.613,-0.0016,-0.0,6.481,0.0,0.0,0.0,BEAMNG_AI
907,137.709,-0.0016,-0.0,6.534,0.0,0.0,0.0,BEAMNG_AI
908,137.813,-0.0016,-0.0,6.637,0.0,0.0,0.0,BEAMNG_AI
909,137.912,-0.0016,-0.0,6.748,0.0,0.0,0.0,BEAMNG_AI
910,138.02,-0.0016,-0.0,6.853,0.0,0.0,0.0,BEAMNG_AI
911,138.151,-0.0016,-0.0,6.781,0.0,0.0,0.0,BEAMNG_AI
912,138.246,-0.0016,-0.0,6.6,0.0,0.0,0.0,BEAMNG_AI
913,138.343,-0.0016,-0.0,6.448,0.0,0.0,0.0,BEAMNG_AI
914,138.442,-0.0016,0.0,6.387,0.0,0.0,0.0,BEAMNG_AI
915,138.547,-0.0016,0.0,6.384,0.0,0.0,0.0,BEAMNG_AI
916,138.647,-0.0016,0.0,6.437,0.0,0.0,0.0,BEAMNG_AI
917,138.749,-0.0016,0.0,6.517,0.0,0.0,0.0,BEAMNG_AI
918,138.843,-0.0016,0.0,6.626,0.0,0.0,0.0,BEAMNG_AI
919,138.946,-0.0016,0.0,6.774,0.0,0.0,0.0,BEAMNG_AI
920,139.043,-0.0016,0.0,6.941,0.0,0.0,0.0,BEAMNG_AI
921,139.146,-0.0016,0.0,7.13,0.0,0.0,0.0,BEAMNG_AI
922,139.247,-0.0016,0.0,7.318,0.0,0.0,0.0,BEAMNG_AI
923,139.347,-0.0016,0.0,7.514,0.0,0.0,0.0,BEAMNG_AI
924,139.444,-0.0016,0.0,7.725,0.0,0.0,0.0,BEAMNG_AI
925,139.541,-0.0016,0.0,7.937,0.0,0.0,0.0,BEAMNG_AI
926,139.646,-0.0016,0.0,8.153,0.0,0.0,0.0,BEAMNG_AI
927,139.751,-0.0016,-0.0,8.325,0.0,0.0,0.0,BEAMNG_AI
928,139.851,-0.0016,-0.0,8.464,0.0,0.0,0.0,BEAMNG_AI
929,139.946,-0.0016,-0.0,8.585,0.0,0.0,0.0,BEAMNG_AI
930,140.05,-0.0016,-0.0,8.719,0.0,0.0,0.0,BEAMNG_AI
931,140.144,-0.0016,-0.0,8.862,0.0,0.0,0.0,BEAMNG_AI
932,140.255,-0.0016,-0.0,9.018,0.0,0.0,0.0,BEAMNG_AI
933,140.345,-0.0016,-0.0,9.19,0.0,0.0,0.0,BEAMNG_AI
934,140.444,-0.0016,-0.0,9.304,0.0,0.0,0.0,BEAMNG_AI
935,140.541,-0.0016,-0.0,9.334,0.0,0.0,0.0,BEAMNG_AI
936,140.645,-0.0016,-0.0,9.224,0.0,0.0,0.0,BEAMNG_AI
937,140.757,-0.0016,-0.0,9.104,0.0,0.0,0.0,BEAMNG_AI
938,140.859,-0.0016,-0.0,8.991,0.0,0.0,0.0,BEAMNG_AI
939,140.987,-0.0016,-0.0,8.832,0.0,0.0,0.0,BEAMNG_AI
940,141.075,-0.0016,0.0,8.726,0.0,0.0,0.0,BEAMNG_AI
941,141.183,-0.0016,0.0,8.647,0.0,0.0,0.0,BEAMNG_AI
942,141.277,-0.0016,0.0,8.522,0.0,0.0,0.0,BEAMNG_AI
943,141.376,-0.0016,0.0,8.409,0.0,0.0,0.0,BEAMNG_AI
944,141.487,-0.0016,0.0,8.331,0.0,0.0,0.0,BEAMNG_AI
945,141.629,-0.0016,0.0,8.282,0.0,0.0,0.0,BEAMNG_AI
946,141.746,-0.0016,0.0,8.263,0.0,0.0,0.0,BEAMNG_AI
947,141.847,-0.0016,0.0,8.27,0.0,0.0,0.0,BEAMNG_AI
948,141.946,-0.0016,0.0,8.273,0.0,0.0,0.0,BEAMNG_AI
949,142.084,-0.0016,0.0,8.321,0.0,0.0,0.0,BEAMNG_AI
950,142.177,-0.0016,0.0,8.397,0.0,0.0,0.0,BEAMNG_AI
951,142.277,-0.0016,0.0,8.502,0.0,0.0,0.0,BEAMNG_AI
952,142.376,-0.0016,0.0,8.654,0.0,0.0,0.0,BEAMNG_AI
953,142.484,-0.0016,-0.0,8.79,0.0,0.0,0.0,BEAMNG_AI
954,142.581,-0.0016,-0.0,8.967,0.0,0.0,0.0,BEAMNG_AI
955,142.681,-0.0016,-0.0,9.14,0.0,0.0,0.0,BEAMNG_AI
956,142.784,-0.0016,-0.0,9.351,0.0,0.0,0.0,BEAMNG_AI
957,142.913,-0.0016,-0.0,9.669,0.0,0.0,0.0,BEAMNG_AI
958,143.012,-0.0016,-0.0,9.942,0.0,0.0,0.0,BEAMNG_AI
959,143.116,-0.0016,-0.0,10.222,0.0,0.0,0.0,BEAMNG_AI
960,143.215,-0.0016,-0.0,10.513,0.0,0.0,0.0,BEAMNG_AI
961,143.317,-0.0016,-0.0,10.808,0.0,0.0,0.0,BEAMNG_AI
962,143.455,-0.0016,-0.0,11.235,0.0,0.0,0.0,BEAMNG_AI
963,143.548,-0.0016,-0.0,11.548,0.0,0.0,0.0,BEAMNG_AI
964,143.644,-0.0016,-0.0,11.865,0.0,0.0,0.0,BEAMNG_AI
965,143.747,-0.0016,0.0,12.191,0.0,0.0,0.0,BEAMNG_AI
966,143.849,-0.0016,0.0,12.523,0.0,0.0,0.0,BEAMNG_AI
967,143.947,-0.0016,0.0,12.852,0.0,0.0,0.0,BEAMNG_AI
968,144.084,-0.0016,0.0,13.266,0.0,0.0,0.0,BEAMNG_AI
969,144.223,-0.0016,0.0,13.674,0.0,0.0,0.0,BEAMNG_AI
970,144.32,-0.0016,0.0,14.09,0.0,0.0,0.0,BEAMNG_AI
971,144.454,-0.0016,0.0,14.568,0.0,0.0,0.0,BEAMNG_AI
972,144.588,-0.0016,0.0,15.096,0.0,0.0,0.0,BEAMNG_AI
973,144.68,-0.0016,0.0,15.454,0.0,0.0,0.0,BEAMNG_AI
974,144.779,-0.0016,0.0,15.689,0.0,0.0,0.0,BEAMNG_AI
975,144.884,-0.0016,0.0,15.784,0.0,0.0,0.0,BEAMNG_AI
976,144.984,-0.0016,0.0,15.875,0.0,0.0,0.0,BEAMNG_AI
977,145.08,-0.0016,0.0,15.998,0.0,0.0,0.0,BEAMNG_AI
978,145.182,-0.0016,-0.0,16.058,0.0,0.0,0.0,BEAMNG_AI
979,145.283,-0.0016,-0.0,16.092,0.0,0.0,0.0,BEAMNG_AI
980,145.385,-0.0016,-0.0,16.119,0.0,0.0,0.0,BEAMNG_AI
981,145.485,-0.0016,-0.0,16.009,0.0,0.0,0.0,BEAMNG_AI
982,145.625,-0.0016,-0.0,15.91,0.0,0.0,0.0,BEAMNG_AI
983,145.752,-0.0016,-0.0,15.938,0.0,0.0,0.0,BEAMNG_AI
984,145.85,-0.0016,-0.0,15.917,0.0,0.0,0.0,BEAMNG_AI
985,145.951,-0.0016,-0.0,15.913,0.0,0.0,0.0,BEAMNG_AI
